meanfreq,sd,median,Q25,Q75,IQR,sp.ent,sfm,centroid,kurt,skew,label
3.135464247194374e-20,2.0670395682245312e-19,6.84157519222284e-21,3.499579920944025e-21,1.6092742684177408e-20,1.2593162763233384e-20,8.663607445151121e-16,31893204.722376462,499.799257891834,374.69673361422406,18.516081616603138,female
3.244953163077131e-20,3.597310814734595e-19,5.933376631637235e-21,4.887977163466676e-21,1.0750348247798492e-20,5.862371084331816e-21,8.96613563232921e-16,30817086.786583584,499.9569755733666,475.51674661442644,21.65891399438065,female
2.2136023264465624e-20,2.8984007479636987e-19,3.2939193519587736e-21,2.398744854611508e-21,5.982384843722293e-21,3.5836399891107854e-21,6.116408417461332e-16,45175233.608525194,499.9354797095787,485.68209665056753,21.987071173364907,female
3.220998172621535e-20,2.74917422671757e-19,7.349017945353519e-21,5.9452445137529384e-21,1.3201852055448941e-20,7.256607541696003e-21,8.899946086038754e-16,31046277.539364517,499.9796864513067,444.31431363028327,20.670356262702313,female
8.311788015446727e-20,3.7772343735991064e-19,2.4293072355630065e-20,1.9970065251052473e-20,4.405570731336332e-20,2.4085642062310845e-20,2.296631752076092e-15,12031106.679566376,499.92269585528817,187.28992156649983,12.906656019151608,female
5.3901546979551977e-20,3.698509980017966e-19,1.4672635698425707e-20,8.731729758519829e-21,2.5423210295388392e-20,1.6691480536868563e-20,1.4893546430785707e-15,18552344.22642523,499.9818740572605,392.2198667524096,19.05444842442493,female
6.398640792312885e-20,3.133185575722027e-19,2.1783347031140277e-20,7.428921837041543e-21,3.5222562551374904e-20,2.779364071433336e-20,1.7680096861938366e-15,15628320.083035849,499.8336720492919,223.85307321471362,13.978574377691436,female
5.64030628668409e-20,3.909884910117936e-19,1.5355635571247996e-20,8.461258739776604e-21,2.6564197884065675e-20,1.8102939144289073e-20,1.558474065024006e-15,17729534.63119258,499.8774816072461,395.2276285375056,19.146858895257015,female
6.739382627503847e-20,3.397572061133502e-19,2.1861431144933784e-20,8.594251774159746e-21,3.63809330421721e-20,2.778668126801235e-20,1.86216011691222e-15,14838155.401842048,499.845520782025,246.34566876809959,14.648610939685597,female
4.469111745756849e-20,2.748676276599113e-19,1.1989907680136109e-20,9.712622497839828e-21,2.1572546074518214e-20,1.1859923576678386e-20,1.2348611326152014e-15,22375812.053491816,499.97190876598603,358.03036740713134,18.010859462135436,female
3.890297792836871e-20,2.8985973135049292e-19,9.701269536524059e-21,7.97314393334351e-21,1.7364016482042116e-20,9.390872548698607e-21,1.0749289190793986e-15,25704974.070216797,499.99098510571673,416.2722152698265,19.7966465647203,female
5.828090854709447e-20,2.6321815669847226e-19,1.823296737680786e-20,1.0796939345518394e-20,3.1414625840276596e-20,2.0617686494758202e-20,1.6103609420399267e-15,17158278.469060145,499.84887203530354,178.35098797866155,12.640602213028886,female
4.455040164558576e-20,2.717294316344919e-19,1.1977313499033914e-20,9.65975279964502e-21,2.156729698125636e-20,1.1907544181611339e-20,1.2309730127708406e-15,22446487.74450382,499.9688442361114,355.03190468867166,17.919805939288196,female
4.892129065414584e-20,2.425837992032581e-19,1.3646543435129907e-20,1.0698455409685492e-20,2.5178165076149612e-20,1.447970966646412e-20,1.3517451538430996e-15,20440998.909674488,499.89066311441223,252.5934001219238,14.842308245012296,female
5.265110496371634e-20,3.4094510888916184e-19,1.5624540940345547e-20,6.052446251372607e-21,2.5959566711781544e-20,1.9907120460408938e-20,1.4548036740140842e-15,18992954.722226292,499.85843992222283,370.9014784836256,18.400931513534896,female
5.108509386729487e-20,2.3609468436730617e-19,1.4547888673432394e-20,5.755220450224739e-21,2.957545960872638e-20,2.382023915850164e-20,1.411533249006116e-15,19575182.805434328,499.79029008324363,173.05075385342982,12.471560787752868,female
3.553956535436159e-20,1.9726083126643408e-19,9.55006091200504e-21,7.408016843664476e-21,1.7619212700563566e-20,1.021119585689909e-20,9.819944405824578e-16,28137655.189888794,499.89519261666885,316.45130460395376,16.754021252519344,female
7.118785558854064e-20,3.227430052964658e-19,2.0351259400954905e-20,1.5578467621899547e-20,3.750939487426102e-20,2.1930927252361475e-20,1.966993031734109e-15,14047340.840939388,499.89762057411014,187.87855834381557,12.925257356764014,female
6.25112854468226e-20,3.3436002430216583e-19,2.0511606945912657e-20,6.813426874885207e-21,3.3616559844272414e-20,2.6803132969387208e-20,1.7272505324610077e-15,15997112.447190262,499.842100833301,278.9448281837257,15.620512395471216,female
5.286032480970894e-20,2.725206636366133e-19,1.868992846290365e-20,3.965344609341339e-21,3.0040263371688003e-20,2.6074918762346665e-20,1.4605846739503374e-15,18917781.085533813,499.80528102629427,245.66579809122118,14.621618203239496,female
1.9946051208096793e-20,3.072669362729052e-19,2.19095771077898e-21,1.7245217197904e-21,4.017032086097584e-21,2.292510366307184e-21,5.51129667299824e-16,50135237.77278133,499.95562876886385,491.2460659344173,22.168981901453773,female
1.6610231037339287e-20,2.354114563403335e-19,2.1702853485319752e-21,1.5876027020001004e-21,3.9546124758341385e-21,2.367009773834038e-21,4.589575888388655e-16,60203859.55874022,499.94227902861473,488.823176435249,22.089497416610588,female
4.987888304979581e-20,3.033591715168082e-19,1.6349781383523368e-20,4.767385181010902e-21,2.5867547544984103e-20,2.11001623639732e-20,1.3782043762734004e-15,20048565.419568494,499.83781501454575,343.2079386858062,17.557127735795433,female
2.3037601317466084e-20,2.7109178415107557e-19,3.908279563109901e-21,3.0983334689951395e-21,7.11621642350315e-21,4.0178829545080104e-21,6.36552374441982e-16,43407297.889099695,499.96410918166475,479.81784258993883,21.797246689157262,female
2.444756589770518e-20,3.2101376176097696e-19,3.616744491964109e-21,2.7133734631493287e-21,6.57063686956795e-21,3.857263406418622e-21,6.755111059053954e-16,40903868.65636307,499.93752417916784,485.81094503119044,21.991261785915608,female
3.117763783111252e-20,3.4100834608580884e-19,5.7750400933888654e-21,4.719901729736207e-21,1.046594290567948e-20,5.746041175943273e-21,8.614698519979397e-16,32074271.841713034,499.9584941054424,474.4336101932551,21.624183236602764,female
5.202594189818918e-20,3.2202292476578623e-19,1.6317211977900466e-20,5.36923521046291e-21,2.652749010811548e-20,2.115825489765257e-20,1.4375297927597801e-15,19221181.11735134,499.84726819295526,351.8784290692394,17.82085655206367,female
4.516916642552492e-20,2.9374593742768695e-19,1.2057668614677072e-20,9.924176355379974e-21,2.1502640464565666e-20,1.1578464109185691e-20,1.248070102965882e-15,22138997.11472262,499.98952709187733,376.8722552985532,18.58480211569369,female
5.350920472000523e-20,2.450142539064463e-19,1.680981522706318e-20,9.94661130627725e-21,2.8701608069414725e-20,1.8754996763137473e-20,1.4785139026198886e-15,18688374.434675712,499.8457502962255,189.81814064549738,12.97884907689055,female
4.872118820380305e-20,2.334326168150546e-19,1.2454248349605362e-20,4.0161906899007835e-21,2.8929945321208396e-20,2.4913754631307613e-20,1.346216123187957e-15,20524951.988816712,499.7760858841167,190.5377087950785,12.982813865329613,female
7.505340007579953e-20,3.3485580245696925e-19,2.2377081598893488e-20,1.5764712176559317e-20,4.021142237775307e-20,2.4446710201193755e-20,2.073801964555475e-15,13323847.740987062,499.8700434238279,170.8522683834524,12.42157333902878,female
6.092869640140233e-20,3.2608779144571475e-19,1.745207728576226e-20,1.4586895188952756e-20,3.118018760594427e-20,1.6593292416991513e-20,1.6835219867878817e-15,16412628.531235546,499.96010139812125,292.66696895290465,16.037325499389237,female
